SeqNo,text,hashtags,comments,likes
1247,1247,"I am a sexual assault survivor. I have my days, my triggers, etc. It has been rough. When I finally decided to take my story to the police, I was told that I shouldn’t fight it. Since there was no rape kit or evidence it was my word against his. The officer was nice, he actually knew of my rapist. He has committed other types of felonies. But he told me that it is very hard to convict someone for sexual assault because not many women come forward till days, weeks, months, years after. We are too scared of what the world will think. We see on social media and the news how easy rapists, and molesters get off. They always seem to get a slap on the wrist. No wonder nobody wants to come forward. Something needs to change. If any of you struggle, my DM is always open. I know what it’s like. I am so sorry that you have to go through this. Stay strong💕",everydaysexism,|#toxicpeople #timesup #racism #feminism #abusesurvivor #everydaysexism #rapeculture #abuse #enoughisenough #believesurvivors #abused #metoo #sexualassault #believewomen #toxicrelationships #empowerment #strength #endrape #misogyny #policebrutality #childabuse #keepfighting #courage #rapecultureisreal #metoomovement #lgbt #familyviolence #yourvoicematters #rapecultureiswhen #endrapeculture,5
1248,1248,"a few weeks ago, i was | S T A L K E D + C H A S E D | 
a man i dated but broke up with, waited for me late night outside of a yoga studio i attend every week.  after class, i went to sit outside and study some notes waiting for a ride and he approached me, unwilling to leave me be.  i went back inside and i knew there was an entrance in the back that led to the alley way and then to the busy streets of marietta square.  i thought if i could sneak away he’d never know i left; but when i stepped into the back alley way, the man was R U N N I N G at me! ▪️▪️▪️
He argued with me, asking me to stay and talk to him, i pushed past him and ran.  i ran across a busy street, past a church, i had no where to go.  i heard the man yell out my name, and i sprinted towards the police station.  i hid behind a pillar next to a reflective window and watched, mortified, as the man chased after me, looking for me, charging into the busy streets, hunting for me.  i froze and began to cry, standing there as a grown 31 year old woman, completely in fear for my life and not sure if this guy was done searching for me...
▪️▪️▪️
▪️▪️▪️
Men have such an ability and capacity for instilling fear in women.  The fact that women have been trained our entire life to be cautious exiting yoga studios late at night with our keys gripped tightly between our knuckles did not prepare me for the fact that it would happen to me...i didn’t even have keys! And it was not even a stranger, it was someone i knew
▪️▪️▪️
although comparatively minor, it infuriates me; i am angry that men out there think this is acceptable to terrorize women and any objections are just labeled “hysteria.” we must help our men find their way back to the path of goodness and empower them to not use their masculinity for intimidation but for liberation from #toxicbehaviors
▪️▪️▪️
And more importantly, men who are loving and kind and thoughtful about their power, i see you and i appreciate you now more than ever ▪️
▪️
#brosbestalking #stalked #chased #harassed #scared #womensreality #whyididntreport #socialmediashame #timesup #everydaysexism #stopterrorizingwomen #women #empowerment #metoo #standtogether #silhouette #catagnus",everydaysexism,|Oh man.  I am so sorry to hear this.  @drhealthnutmeg and I were talking about running a women’s class on self defense.  Let’s chat when we get back.|That is terrifying!  And not minor I don’t think|Omg Jenn!!! I'm so sorry this happened to you. How terrifying. I'm so glad you are okay.❤️❤️|Oh Jenn!!! That is awful. So unacceptable. @theliftingchiro_ I definitely want to learn some tips and moves now.|I'm so sorry this happened to you,23
1249,1249,"Shopping tonight to get my little man a Canada day shirt. I came across these childrens shorts. The one on the left is a boys 2T and the right is a girls 3T. 
In a lot of ways I am definitely a girly girl. I happen to think little girls clothes are adorable (I am particularly in love with rufflebum pants). Today I was shocked by the length difference in the two shorts. Am I being overly sensitive or are we teaching children this young that girls need to show more skin to be cute? 
#girls #age #feminist #children #equality #girlpower #movement #bodypositive #womenempowerment #fashion #tothegirls #everydaysexism",everydaysexism,"|You’re not being over sensitive - this is pretty appalling.|Ya it's kind of gross, the girls shorts are usually very noticeably shorter...|Hard to find cute, appropriately long shorts🤢|It's pretty scary how that works.|There is so much wrong there, wtf!|Ugh, it's true|Instead of naming them ""boy"" and ""girl"" shorts could we just call one ""board"" shorts and one ""athletic"" or something else appropriate. And let the particular children (or parents) decide what style they want. I often venture into the girls section but today with them all together the difference was very striking.",16
1250,1250,"Wisdom from #mayaangelou .
.
Check out our stories, episode 1 live over on the podcast! Officially launch tomorrow morning. .
.

#podcastnovice #podcastlife 
#wearefuturefemale #timesup #metoo  #feminism  #womensupportingwomen  #futurefemale #womenempowerment #womensaid #Iamfuturefemale  #equality  #everydaysexism #mensupportingwomen #womensupportingmen  #everydayequality #genderneutral #raisingboys #raisinggirls #equalityforeveryone #pressforprogress #habitualsexism #socialchange #reframethinking
#FutureFe+Male #bethechange #sexism #inequality",everydaysexism,|Truth.,69
1251,1251,"Are Men in Their Early 20s Actually Good in Bed? Let’s address the eggplant in the room. Read my blog to find out 🥒🍆 {link in bio} .
.
.
.
.
.
#Feminist #WomensReality #IAmANastyWoman #EverydaySexism #ToTheGirls #Fem2 #YesAllWomen #GirlPower #FeministWriters #SexPositive #FemaleEmpowerment #SheIsComing #feminismisforeverybody",everydaysexism,"|Send us a message! We want to get you a product to fight domestic abuse!|🙌🏼|🍆|ooh ok i like this vibe from you|Omg iconic|No, they are not|Thank you for this|Go best friend that’s my best friend|Amazing. So well written and true ygg|Here for this|A good read|And that’s the tea sis|I prefer a daddy ❤️|Yessss|🍆in the🍩|Oh I love you|And that’s the tea.|AHHHHH|AHHH|you set the rhythm of the night|And no one can tell me otherwise|You are incredible",292
1252,1252,"Ah yes, we’ve reached the point in Event Day 0 (set-up) where random guys will ask me if I’m “okay” because I’m not smiling. I’m fine; I’m the general floor manager of an event with 7000+ expected attendees. I am working. Bye. #attheoffice #restingworkface #everydaysexism #esports #arcticfoxhaircolor #nomakeup",everydaysexism,"|Sighhhhhh|how the fuck do you always manage to look so hot when it's so fucking... hot 😂|Reserve those smiles for when you're plunging a dagger in their heart.|I really wish that standard would die. We shouldn't need to look happy 24/7. you're looking ❤️❤️❤️ anyway 👀|You could just glare at them for a few seconds and then say.... ""Well I was""",77
1253,1253,"No we won't smile, but we'll show you our teeth.",everydaysexism,"|.⁠⠀
.⁠⠀
.⁠⠀
.⁠⠀
.⁠⠀
.⁠⠀
.⁠⠀
#Imoverit #WomensReality #TimesUp #YesAllWomen #IAmANastyWoman #EverydaySexism #ToTheGirls #PrettyPeriod #EffYourBeautyStandards #Fem2 #IWillGoOut #RapeCultureIsWhen #YouOKSis #empowerment #womensrights  #girlpower  #thefutureisfemale #futureisfemale #femaleempowerment #womentempoweringwomen #empoweringwomen #feministart #intersectionalfeminism #AddWomen #feminist #feminism #equality #feminista #feminismo",43
1254,1254,"Often times, those living with an invisible illness face stigma and judgement from those around them who believe they are simply “making up” or “faking” their suffering.

The purpose of Enlightened Solutions is to shine a light on workplace #bullying and #harassment. Employees should not fear retribution for reporting #toxic workplace culture.

If you have an experience you would like to share ANONYMOUSLY - click the link in our bio. 
#workenlightened",everydaysexism,|#cleveland #discrimination  #workplaceequity #workplaceharassment #anxiety #mentalhealthawareness #disabilityrights #harassment #bullying #diversityandinclusion #womensreality #womenatwork #everydaysexism #feminism #cle #216 #paycheckfairness #paychecktopaycheck #endworkplaceabuse #workplaceabuse #anxiety #invisibleillness #illnessatwork#sickatwork,14
1255,1255,"Absolutely no-one is safe from the DM’s creepy “body display” rhetoric. Not even Britney Spears who had a very public mental breakdown in 2007 as a result of being thrown into celebrity life at 19 years old. It is photos and invasion of privacy like this that caused her to need her father to act as conservator of her life and finances. This woman has only just checked out of a mental health facility this month and her problems are ongoing. Despite this, the DM still feel her body is theirs to photograph and publish. Britney Spears is a vulnerable adult due to a lifetime of photos like this.",everydaysexism,"|#intersectionalfeminism #timesup #womenempowerment #womensupportingwomen #equality #whyineedfeminism #supportwomen
#feminist #feminism #genderequality #laurabates #iweigh #everydaysexism #grlpwr #jameelajamil #metoo #misogyny #sexistattitudes #sexism #toxicmasculinity #thefeministvibe #girlgang #girlsquad #fuckyourbeautystandards #yesallwomen #selfcare #women @jameelajamilofficial @laura_bates__ @levelup_uk #britneyspeara|#britneyspears",32
1256,1256,So important to remember!,everydaysexism,|#SurvivorsPower #Oct12Walk #MeToo #TimesUp #YesAllWomen #WomensReality #Feminist #Feminism #TheFutureIsFemale #RapeCulture #NoMeansNo #NastyWoman #IAmANastyWoman #BelieveSurvivors #IBelieveHer #EverydaySexism #ToTheGirls #WhyIStayed #HeForShe #Fem2 #SayHerName #WomensMarch #StopRape #ERA #ERANow #ProChoice #KeepAbortionLegal #YouKnowMe,125
1257,1257,"This was in my mailbox today. My husband was not there when I bought my Camaro, was not included on the title, does not pay for it, and doesnt even ride in it. He is a Ford truck lover. So why is this idiot dealership sending HIM magazines? Apparently they also sent him the thank you for buying it.
Can you guess who I won't be buying another car from?
.
🤔🤔🤔
#inmymaro #misogyny #girldriven #girlpower #camarogirls #camaronation #girldrivengirlowned #girlmuscle #MYcamaro #girlcar #femaledriven #modernmuscle #camarolifestyle #camarosandcoffee #camarochicks #femaleowned #cargirl #cargirlculture #femalecarenthusiast #ladydriven  #girlsincamaros #chevygirl #chevychicks #everydaysexism #womensreality",everydaysexism,|LOLs all around here!! Our life choice is out in left field! The dealership have a bunch of idiots doing outreach who clearly don’t respect women or have any idea that women can love and buy cars. !|😂😂😂😂🙌Get it!|I hate it when dealerships do this 😒,32
