SeqNo,text,hashtags,comments,likes
206,Wow ✨,workplaceharassment,|#job #bookstagram #book #bookshelf #bookclub #professionalwomen #professionals #business #businesswoman #businessbabe #businesswomen #boss  #bossbabe #workplacebullying #workplace #workplacewellness #workplacediscrimination #workplaceharassment #womenempowerment #womensupportingwomen #blackgirlmagic #blackgirlsrock #essence #career #careeradvice #careerwoman #motivation #bullyingawareness #discrimination|🖤📚,52
207,"I have yet to master the art of Work ID pics✨

#job #bookstagram #book #bookshelf #bookclub #professionalwomen #professionals #business #businesswoman #businessbabe #businesswomen #boss  #bossbabe #workplacebullying #workplace #workplacewellness #workplacediscrimination #workplaceharassment #womenempowerment #womensupportingwomen #blackgirlmagic #blackgirlsrock #essence #career #careeradvice #careerwoman #motivation #bullyingawareness #discrimination",workplaceharassment,|Keep Winning Hun ✨,39
208,All In = preventative measures. One of the best ways to improve workplace dynamics is to prevent issues from developing. Creating a culture of respect and tolerance is crucial to ensuring employees feel empowered.,workplaceharassment,|#harassment #noharassment #workplaceharassment #endviolence #socialjustice #safeworkplace #workplace #businessleaders #endharassment #justice #empoweredwomen #speakup #discrimination #stopdiscrimination #nodiscrimination #advocacy #workplaceculture #humanresources #humanresourcesmanagement #empowerment #sexualharassment #zerotolerance #believesurvivors #timesup #metoo #imwithher #tothegirls #everydaysexism #believewomen #sexualassaultawareness,15
209,"It’s their deal, don’t make it yours ✨",workplaceharassment,|#job #bookstagram #book #bookshelf #bookclub #professionalwomen #professionals #business #businesswoman #businessbabe #businesswomen #boss  #bossbabe #workplacebullying #workplace #workplacewellness #workplacediscrimination #workplaceharassment #womenempowerment #womensupportingwomen #blackgirlmagic #blackgirlsrock #essence #career #careeradvice #careerwoman #motivation #bullyingawareness #discrimination|We love this! Send us a quick message!|👌🏼,65
210,"Monday proved to be an inspiring day for a lucky group of young female professionals that attended HPW’s panel discussion titled ""Empowering Women: The Power of our Voice"". In the era of the #MeToo movement, the rules of the workplace are changing for women and men and our voice is even more powerful than ever. 
PN Lawyers Attorney Eleni Melekou was graciously asked to speak about the legal issues at play regarding sexual harassment in the workplace, alongside other notable women such as @deemanis (Executive VP Chief People Officer of S&P Global) and Honorable @aravellasimotas (NYS Assemblymember). The discussion was moderated by @vdiamataris (Online Features Editor at Ethnikos Kirikas & The National Herald) and @melagraf89 (Associate VP at Prosek Partners). A wonderful and intimate networking social followed the lively panel discussion.

Thank you to @hellenicprofwomen for inviting our team to be a part of this extremely important and necessary event.
-
#pnlawyers #hpw #hellenicprofessionalwomen #nycevents #womenempowerment #womensupportwomen #metoo #metoomovement #sexualharassment #workplaceharassment #law #femalelawyer #greekamerican",workplaceharassment,|💙💙💙,36
211,"You know that one co-worker whose hugs always seem to go on for just a few seconds too long? This was their favorite game growing up 🎮 @nintendo
•
#videogames #videogamememes #fakeproducts #worstbuy #memes #memesdaily #photoshop #photoshopped #nintendo #NES #wtfisthis #isthisreal #flirt #harrassment #workplaceharassment #tinder #bumble #80s #80sedits #80svideogames #80smovies",workplaceharassment,|Help us help survivors of domestic abuse! Direct message us!,62
212,"Angel Guard app gives you everything you need to know for prevention and justice. Our experts offer information for legal, medical and psychological help and much, much more.

#endviolence #metoomovement #socialjustice #socialjusticewarrior #knowyourrights #legalaid #workplaceharassment #selfdefenseforwomen #selfdefenseforchildren #sexualassault",workplaceharassment,|We'd love for you to rep our brand and help victims of sexual assault! Message us,6
213,"We’re very excited to announce our first ever blog post! 
Visit our website (link in bio) to check this one out about 5 Tips to Restore Employee Trust after a Workplace Harassment Investigation🔎
.
.
.
.
.
.
#hroutsourcing #hrconsulting #blogpost #recruitment #blog #humanresourcesconsulting #humanresources #humanresourcesmanagement #hrmanagement #hr #hrcompliance #richmondhill #toronto #vaughan #torontohumanresources #recruiting #torontorecruiting #performancemanagement #business #leadership #hiring #management #job #people #onboarding #culture #corporateculture #workplaceharassment #investigation",workplaceharassment,|A hot topic and one that often goes unreported. Thank you for taking the time to write this.,33
214,"There will come a time when you’ll need to forgive the bully. I know, I know: they don’t deserve it, after all they’ve put you through and the way they’ve treated you.
˙
But forgiveness is for you, not the bully. You don’t even have to tell them.
˙
Thinking about the bully and the situation creates an emotional bond to them. Whether it be through anger, frustration or a sense of injustice, you’re giving them a lease on your mental real estate.
˙
An emotional bond is an emotional bond, regardless of whether it’s forged through love or anger.
˙
Forgiveness is the final step in regaining your power and sense of self-confidence and will be your closure on this episode in your life.",workplaceharassment,"|#antibullying #bullying #harassment #workplacebullying #stopbullying #metoo #timesup #speakup #justbekind
#sexualharassment #bully #harass #workplaceharassment
#bullying #stopbullying #bully #BullyWound|I needed this today during my challenge of getting over a narcissistic abusive relationship.  Forgiveness,  hard as the concept can be, is the way. Beginning with self forgiveness 🙏💕|Take care of yourself, @tess_moksha. I'm glad we could give you a little comfort.",30
215,"Todd went out with a bang✨ 
#job #bookstagram #book #bookshelf #bookclub #professionalwomen #professionals #business #businesswoman #businessbabe #businesswomen #boss  #bossbabe #workplacebullying #workplace #workplacewellness #workplacediscrimination #workplaceharassment #womenempowerment #womensupportingwomen #blackgirlmagic #blackgirlsrock #essence #career #careeradvice #careerwoman #motivation #bullyingawareness #discrimination",workplaceharassment,|yesssss 😂😂😂|Yes Todd. Tell em.|😉😅|My future 🙌🏽,86
216,"Recently a new acquaintance shared that he was overwhelmed with projects and his wife gave him this advice, ""Use the people God gives you."" He invited me to collaborate on upcoming projects. I had been feeling overwhelmed as well - like I couldn't manage all my obligations alone. Those words stuck with me, ""the people God gives."" And, He does. God brings people into our work for a reason - to collaborate. Into our lives - to share joy and burdens. God intends us to go through life with healthy relationships with others. Look for healthy, two-way friendships that will make everyone stronger. ⠀⠀",workplaceharassment,"|.⠀⠀
.⠀⠀
.⠀⠀
.⠀⠀
.⠀⠀
#her_awakening #silenceisnotspiritual #sheisbold #womensadvocate #workplaceharassment #victornotvictim #womenagainstabuse #encouragingwomen  #transformdontconform #christfollower #christiancommunity #ministrylife #christianwomen #propelwomen|✨❤️✨",45
217,"Yesterday, I stood beside advocates and my colleagues in @pasenatedems in support of legislation that will address harassment in the workplace. #SB400 #HB1000 ————————————————
I stand with
✊ The farm worker suffering in silence out of fear of being reported to ICE. ✊ The store clerk who cannot complain because he needs the benefits to pay for his insulin. ✊ The single-mom waitress who doesn't report for fear of losing her job and her ability to feed her kids. ✊ The first year law firm associate who doesn't want to be blacklisted in an already competitive field. ✊ And with the Capitol staff who have no reporting mechanism to protect them from workplace harassment.
————————————————
We must not tolerate workplace harassment here or anywhere. #TimesUpPA
—————————————————
#workplaceharassment #harassment #equality #safety #timesup #metoo",workplaceharassment,|✊,50
